"region_id","sciname","class","trend","trend_source","year"
1,"acropora carduus","anthozoa",3e-04,"regr",2020
1,"pavona explanulata","anthozoa",0,"lm",2020
1,"psammocora contigua","anthozoa",0,"lm",2020
1,"porites australiensis","anthozoa",0,"lm",2020
1,"alveopora verrilliana","anthozoa",0,"lm",2020
1,"cyphastrea serailia","anthozoa",0,"lm",2020
1,"acropora loripes","anthozoa",0,"lm",2020
1,"psammocora digitata","anthozoa",0,"lm",2020
1,"montipora foliosa","anthozoa",0,"lm",2020
1,"pavona decussata","anthozoa",0,"lm",2020
1,"acropora digitifera","anthozoa",0,"lm",2020
1,"galaxea fascicularis","anthozoa",0,"lm",2020
1,"leptoseris hawaiiensis","anthozoa",0,"lm",2020
1,"lobophyllia corymbosa","anthozoa",0,"lm",2020
1,"pocillopora verrucosa","anthozoa",0,"lm",2020
1,"acropora pulchra","anthozoa",3e-04,"regr",2020
1,"goniopora minor","anthozoa",0,"lm",2020
1,"acanthastrea echinata","anthozoa",0,"lm",2020
1,"plesiastrea versipora","anthozoa",0,"lm",2020
1,"pavona bipartita","anthozoa",0,"lm",2020
1,"fungia costulata","anthozoa",0,"lm",2020
1,"pocillopora capitata","anthozoa",0,"lm",2020
1,"montastrea curta","anthozoa",0,"lm",2020
1,"acropora monticulosa","anthozoa",0,"lm",2020
1,"stylocoeniella guentheri","anthozoa",0,"lm",2020
1,"pocillopora ligulata","anthozoa",0,"lm",2020
1,"epinephelus polyphekadion","actinopterygii",0.01667,"lm",2020
1,"cephalopholis leopardus","actinopterygii",0,"lm",2020
1,"plectropomus laevis","actinopterygii",-0.03784,"lm",2020
1,"cephalopholis argus","actinopterygii",0,"lm",2020
1,"cephalopholis polleni","actinopterygii",0,"lm",2020
1,"cephalopholis spiloparaea","actinopterygii",0,"lm",2020
1,"epinephelus hexagonatus","actinopterygii",0,"lm",2020
1,"epinephelus merra","actinopterygii",0,"lm",2020
1,"cephalopholis urodeta","actinopterygii",0,"lm",2020
1,"epinephelus morrhua","actinopterygii",0,"lm",2020
1,"epinephelus lanceolatus","actinopterygii",0,"lm",2020
1,"epinephelus fasciatus","actinopterygii",0,"lm",2020
1,"epinephelus socialis","actinopterygii",-0.02,"lm",2020
1,"variola louti","actinopterygii",0,"lm",2020
1,"cephalopholis sexmaculata","actinopterygii",0,"lm",2020
1,"epinephelus tuamotuensis","actinopterygii",0,"lm",2020
1,"peponocephala electra","mammalia",0,"lm",2020
1,"steno bredanensis","mammalia",0,"lm",2020
1,"stenella coeruleoalba","mammalia",-0.01763,"lm",2020
1,"balaenoptera bonaerensis","mammalia",-0.00909,"lm",2020
1,"physeter macrocephalus","mammalia",0,"lm",2020
1,"tursiops truncatus","mammalia",0,"lm",2020
1,"stenella longirostris","mammalia",-0.01818,"lm",2020
1,"globicephala macrorhynchus","mammalia",-0.01818,"lm",2020
1,"megaptera novaeangliae","mammalia",-0.01388,"lm",2020
1,"balaenoptera borealis","mammalia",0.00532,"lm",2020
1,"grampus griseus","mammalia",0,"lm",2020
1,"balaenoptera musculus","mammalia",-0.00326,"lm",2020
1,"lagenodelphis hosei","mammalia",0,"lm",2020
1,"balaenoptera acutorostrata","mammalia",-0.00934,"lm",2020
1,"pseudorca crassidens","mammalia",0.00909,"lm",2020
1,"stenella attenuata","mammalia",-0.01931,"lm",2020
1,"canthigaster valentini","actinopterygii",3e-04,"regr",2020
1,"eretmochelys imbricata","reptilia",0.00926,"lm",2020
1,"caretta caretta","reptilia",0.00086,"lm",2020
1,"hydrophis platurus","reptilia",0,"lm",2020
1,"chelonia mydas","reptilia",0,"lm",2020
1,"holothuria fuscogilva","holothuroidea",3e-04,"regr",2020
1,"actinopyga mauritiana","holothuroidea",3e-04,"regr",2020
1,"bohadschia vitiensis","holothuroidea",3e-04,"regr",2020
1,"actinopyga miliaris","holothuroidea",3e-04,"regr",2020
1,"naso vlamingii","actinopterygii",0,"lm",2020
1,"dunckerocampus dactyliophorus","actinopterygii",3e-04,"regr",2020
1,"microphis brachyurus","actinopterygii",0,"lm",2020
1,"choeroichthys sculptus","actinopterygii",3e-04,"regr",2020
1,"corythoichthys flavofasciatus","actinopterygii",3e-04,"regr",2020
1,"corythoichthys nigripectus","actinopterygii",3e-04,"regr",2020
1,"micrognathus brevirostris","actinopterygii",3e-04,"regr",2020
1,"thunnus orientalis","actinopterygii",0.13333,"lm",2020
1,"thunnus albacares","actinopterygii",0.01333,"lm",2020
1,"makaira nigricans","actinopterygii",3e-04,"regr",2020
1,"thunnus alalunga","actinopterygii",3e-04,"regr",2020
1,"xiphias gladius","actinopterygii",3e-04,"regr",2020
1,"kajikia audax","actinopterygii",3e-04,"regr",2020
1,"thunnus obesus","actinopterygii",0,"lm",2020
1,"calotomus carolinus","actinopterygii",0,"lm",2020
1,"cetoscarus ocellatus","actinopterygii",0,"lm",2020
1,"scarus globiceps","actinopterygii",0,"lm",2020
1,"scarus altipinnis","actinopterygii",0,"lm",2020
1,"chlorurus microrhinos","actinopterygii",0,"lm",2020
1,"scarus psittacus","actinopterygii",0,"lm",2020
1,"scarus niger","actinopterygii",0,"lm",2020
1,"scarus forsteni","actinopterygii",0,"lm",2020
1,"scarus pyrrostethus","actinopterygii",0,"lm",2020
1,"scarus oviceps","actinopterygii",0,"lm",2020
1,"scarus schlegeli","actinopterygii",0,"lm",2020
1,"scarus tricolor","actinopterygii",0,"lm",2020
1,"chlorurus spilurus","actinopterygii",0,"lm",2020
1,"scarus rubroviolaceus","actinopterygii",0,"lm",2020
1,"hipposcarus longiceps","actinopterygii",0,"lm",2020
1,"scarus frenatus","actinopterygii",0,"lm",2020
1,"leptoscarus vaigiensis","actinopterygii",0,"lm",2020
1,"chlorurus frontalis","actinopterygii",0,"lm",2020
1,"circus approximans","aves",0,"lm",2020
1,"egretta sacra","aves",0,"lm",2020
1,"fregetta grallaria","aves",0,"lm",2020
1,"fregetta tropica","aves",0,"lm",2020
1,"thalassarche eremita","aves",-0.03007,"lm",2020
1,"gygis alba","aves",0,"lm",2020
1,"oceanites oceanicus","aves",0,"lm",2020
1,"nesofregetta fuliginosa","aves",0.02277,"lm",2020
1,"numenius tahitiensis","aves",-0.00453,"lm",2020
1,"onychoprion lunatus","aves",0,"lm",2020
1,"pelagodroma marina","aves",0,"lm",2020
1,"anous ceruleus","aves",0,"lm",2020
1,"pseudobulweria rostrata","aves",0.00719,"lm",2020
1,"pterodroma neglecta","aves",0,"lm",2020
1,"pterodroma alba","aves",0.02328,"lm",2020
1,"pterodroma cervicalis","aves",0.00752,"lm",2020
1,"pterodroma heraldica","aves",0,"lm",2020
1,"puffinus bailloni","aves",0,"lm",2020
1,"puffinus nativitatis","aves",0,"lm",2020
1,"thalasseus bergii","aves",0,"lm",2020
1,"tringa incana","aves",0,"lm",2020
1,"zapornia tabuensis","aves",0,"lm",2020
1,"pterodroma atrata","aves",0,"lm",2020
1,"procellaria parkinsoni","aves",-0.00377,"lm",2020
1,"pterodroma cookii","aves",-0.00404,"lm",2020
1,"pterodroma inexpectata","aves",0.00708,"lm",2020
1,"pterodroma nigripennis","aves",0,"lm",2020
1,"pterodroma leucoptera","aves",0.01442,"lm",2020
1,"pterodroma ultima","aves",0.00017,"lm",2020
1,"sula dactylatra","aves",0,"lm",2020
1,"sula leucogaster","aves",0,"lm",2020
1,"sula sula","aves",0,"lm",2020
1,"ardenna bulleri","aves",0.01161,"lm",2020
1,"pterodroma brevipes","aves",0.01705,"lm",2020
1,"phaethon rubricauda","aves",0,"lm",2020
1,"anas superciliosa","aves",0,"lm",2020
1,"anous stolidus","aves",0,"lm",2020
1,"anous minutus","aves",0,"lm",2020
1,"arenaria interpres","aves",0,"lm",2020
1,"butorides striata","aves",0,"lm",2020
1,"fregata ariel","aves",0,"lm",2020
1,"phaethon lepturus","aves",0,"lm",2020
1,"ardenna pacifica","aves",0,"lm",2020
1,"ardenna tenuirostris","aves",0,"lm",2020
1,"fregata minor","aves",0,"lm",2020
1,"onychoprion fuscatus","aves",0,"lm",2020
