region_id,status,year
1,0.8688888888888888,2014
1,0.8688888888888888,2015
1,0.8688888888888888,2016
1,0.8688888888888888,2017
1,0.8688888888888888,2018
1,0.8688888888888888,2019
1,0.8688888888888888,2020
