rgn_id,year,score
1,2012,0.889724351277184
1,2013,0.888268149175008
1,2014,0.886811947072832
1,2015,0.885355744970657
1,2016,0.883899542868481
1,2017,0.882443340766306
1,2018,0.88098713866413
1,2019,0.879530936561954
