rgn_id,year,score
1,2012,0.748395651673452
1,2013,0.746128151422509
1,2014,0.743860651171565
1,2015,0.741593150920621
1,2016,0.739325650669678
1,2017,0.737058150418734
1,2018,0.73479065016779
1,2019,0.732523149916846
