rgn_id,stock_id_taxonkey,year,mean_catch
1,Clupeiformes-77_300028,2002,0.251075515247312
1,Gadiformes-77_300044,2002,0.850145878972222
1,Perciformes-77_300060,2002,1.89371219444444
1,Pleuronectiformes-77_300061,2002,21.7155027777778
1,Teuthida-77_390002,2002,168.55439147575
1,Octopoda-77_390007,2002,0.119479722222222
1,Carcharhinidae-77_400011,2002,2.15752536761111
1,Clupeidae-77_400043,2002,0.0552521875721562
1,Ariidae-77_400145,2002,0.128990277777778
1,Macrouridae-77_400185,2002,0.549951111111111
1,Exocoetidae-77_400206,2002,2.00499419354839e-4
1,Atherinidae-77_400218,2002,0.121211370967742
1,Berycidae-77_400240,2002,12.3582605611111
1,Holocentridae-77_400243,2002,0.221747004608295
1,Scorpaenidae-77_400264,2002,42.1411912903226
1,Serranidae-77_400289,2002,0.0624480555555556
1,Carangidae-77_400314,2002,1.5875e-5
1,Lutjanidae-77_400323,2002,15.0162297222222
1,Gerreidae-77_400326,2002,3.57943376344086
1,Haemulidae-77_400327,2002,0.229493611111111
1,Lethrinidae-77_400328,2002,0.787552142857143
1,Sparidae-77_400330,2002,2.872063125
1,Sciaenidae-77_400331,2002,0.628899166666667
1,Mullidae-77_400332,2002,0.111423041474654
1,Mugilidae-77_400359,2002,29.0462188888889
1,Scaridae-77_400364,2002,0.642493571428571
1,Acanthuridae-77_400412,2002,0.197956866359447
1,Trichiuridae-77_400415,2002,1.89440588684375
1,Istiophoridae-77_400419,2002,10.8836657777778
1,Stromateidae-77_400425,2002,0.977751182795699
1,Bothidae-77_400439,2002,2.54002993548387e-5
1,Balistidae-77_400445,2002,0.505482777777778
1,Lithodidae-77_490036,2002,0.021171875
1,Crangonidae-77_490044,2002,0.444934210526316
1,Mytilidae-77_490054,2002,2.14918888888889
1,Veneridae-77_490060,2002,1.37312694444444
1,Brachyura-77_490097,2002,5.17197666666667
1,Mustelus-77_500348,2002,1.2068e-4
1,Lutjanus-77_500357,2002,2.58229722222222
1,Epinephelus-77_500366,2002,3.16750083333333
1,Sphyraena-77_500372,2002,1.31513443875
1,Caranx-77_500467,2002,5.84748972222222
1,Kyphosus-77_500477,2002,0.229523571428571
1,Centropomus-77_500504,2002,0.154346944444444
1,Trachinotus-77_500598,2002,0.115004722222222
1,Isurus-77_500638,2002,1.43335642857143
1,Alopias-77_500639,2002,0.603044285714286
1,Sphyrna-77_500693,2002,0.0724714285714286
1,Micropogonias-77_501327,2002,0.767402777777778
1,Thunnus-77_501905,2002,0.00137543995238095
1,Decapterus-77_502102,2002,0.668432350230415
1,Cynoscion-77_502794,2002,2.3e-4
1,Crassostrea-77_590014,2002,2.20174583333333
1,Haliotis-77_590046,2002,3.54463666666667
1,Strombus-77_590051,2002,1.30447611111111
1,Panulirus-77_590083,2002,8.797995
1,Penaeus-77_590096,2002,8.10371388888889
1,Coryphaena_hippurus-77_600006,2002,8.67613183666667
1,Istiophorus_platypterus-77_600077,2002,1.95381327616667
1,Aprion_virescens-77_600084,2002,1.62445
1,Acanthocybium_solandri-77_600089,2002,1.81051981566667
1,Euthynnus_lineatus-77_600098,2002,0.752160083861111
1,Katsuwonus_pelamis-77_600107,2002,1198.04997222222
1,Scomber_japonicus-77_600117,2002,228.262093861111
1,Squalus_acanthias-77_600139,2002,42.0840123529412
1,Thunnus_alalunga-77_600142,2002,134.478301944444
1,Thunnus_albacares-77_600143,2002,473.610460833333
1,Thunnus_obesus-77_600146,2002,139.891123333333
1,Makaira_indica-77_600217,2002,0.249837795111111
1,Makaira_mazara-77_600218,2002,5.27558670066667
1,Tetrapturus_audax-77_600223,2002,12.2209567191944
1,Xiphias_gladius-77_600226,2002,38.7741381111111
1,Joturus_pichardi-77_600338,2002,0.090273185416666707
1,Seriola_lalandi-77_600382,2002,0.297914166666667
1,Selar_crumenophthalmus-77_600387,2002,2.33357825806452
1,Elagatis_bipinnulata-77_600412,2002,0.0377121428571429
1,Isurus_oxyrinchus-77_600752,2002,0.919241022222222
1,Mugil_cephalus-77_600785,2002,9.23694944444444
1,Prionace_glauca-77_600898,2002,0.064461968
1,Lepidocybium_flavobrunneum-77_601042,2002,0.740883283333333
1,Ruvettus_pretiosus-77_601044,2002,2.87193214285714
1,Lampris_guttatus-77_601072,2002,12.2233955555556
1,Megalops_atlanticus-77_601079,2002,2.7488e-6
1,Anchoa_hepsetus-77_601133,2002,0.003459375
1,Alopias_superciliosus-77_602534,2002,0.145729444444444
1,Alopias_vulpinus-77_602535,2002,2.87266388888889
1,Tetrapturus_angustirostris-77_603915,2002,0.00450486895
1,Dosidicus_gigas-77_690206,2002,6.41212603938889
