status,year,region_id
0.9225842141185331,2014,1
0.9225842141185331,2015,1
0.9225842141185331,2016,1
0.9225842141185331,2017,1
0.9225842141185331,2018,1
0.9126768141675884,2019,1
0.9126768141675884,2020,1
