rgn_id,year,pressure_score
1,2007,0.0161097840589576
1,2008,0.0140808479740858
1,2009,0.0140274323081001
1,2010,0.0153068822499866
1,2011,0.0162143030184563
1,2012,0.0181980484519475
1,2013,0.0197572506481784
1,2014,0.0203960905196533
1,2015,0.0205154784996667
1,2016,0.0208745481715307
1,2017,0.0200647403964622
